Method,Job,AnalyzeLaunchVariance,EvaluateOverhead,MaxAbsoluteError,MaxRelativeError,MinInvokeCount,MinIterationTime,OutlierMode,Affinity,EnvironmentVariables,Jit,LargeAddressAware,Platform,PowerPlanMode,Runtime,AllowVeryLargeObjects,Concurrent,CpuGroups,Force,HeapAffinitizeMask,HeapCount,NoAffinitize,RetainVm,Server,Arguments,BuildConfiguration,Clock,EngineFactory,NuGetReferences,Toolchain,IsMutator,InvocationCount,IterationCount,IterationTime,LaunchCount,MaxIterationCount,MaxWarmupIterationCount,MemoryRandomization,MinIterationCount,MinWarmupIterationCount,RunStrategy,UnrollFactor,WarmupCount,Categories,Count,Mean,Error,StdDev,StdErr,Median,Min,Q1,Q3,Max,Op/s,CI99.9% Margin,Iterations,Kurtosis,MValue,Skewness,Rank,LogicalGroup,Baseline,Exceptions,Code Size
'PerformAction : Record (Comparison)',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Record Type,**FOR COMPARISON**,Collections",1024,"63,986.8209 ns",509.1107 ns,476.2225 ns,122.9601 ns,"63,879.9377 ns","63,417.1692 ns","63,607.0557 ns","64,201.0193 ns","64,927.2766 ns","15,628.218",-53.9801 ns,15.00,2.039,2.000,0.6232,80,*,No,0.0000,"5,184 B"
'PerformAction : Record (Comparison)',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Record Type,**FOR COMPARISON**,Collections",2048,"130,808.7734 ns",712.4447 ns,631.5637 ns,168.7925 ns,"130,838.7573 ns","129,909.6680 ns","130,269.6838 ns","131,324.1760 ns","131,990.1855 ns","7,644.747",-77.3962 ns,14.00,1.741,2.000,0.1408,85,*,No,0.0000,"5,198 B"
'PerformAction : Record (Comparison)',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Record Type,**FOR COMPARISON**,Collections",4096,"327,902.0020 ns","6,306.9912 ns","6,748.4100 ns","1,590.6155 ns","327,774.7314 ns","318,349.2920 ns","322,281.2622 ns","332,570.0684 ns","342,823.2178 ns","3,049.692",-786.3077 ns,18.00,2.282,2.000,0.2113,90,*,No,0.0000,"5,118 B"
'PerformAction : Record (Comparison)',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Record Type,**FOR COMPARISON**,Collections",8192,"649,053.5854 ns","9,045.6808 ns","8,018.7605 ns","2,143.1039 ns","650,223.9746 ns","629,659.4727 ns","645,761.3281 ns","653,239.7217 ns","664,711.2305 ns","1,540.705","-1,064.5519 ns",14.00,3.632,2.000,-0.5150,94,*,No,0.0000,"5,000 B"
'PerformAction :Record',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Ref Type,Collections",64,"3,353,730.1562 ns","22,080.3519 ns","20,653.9748 ns","5,332.8334 ns","3,357,903.1250 ns","3,309,113.6719 ns","3,344,680.6641 ns","3,365,939.0625 ns","3,385,816.0156 ns",298.175,"-2,658.9167 ns",15.00,2.393,2.000,-0.4240,98,*,No,0.0000,"8,496 B"
'PerformAction :Record',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Ref Type,Collections",128,"6,846,745.1923 ns","41,325.8902 ns","34,508.9900 ns","9,571.0718 ns","6,840,366.4062 ns","6,782,822.6562 ns","6,825,730.4688 ns","6,875,185.1562 ns","6,900,623.4375 ns",146.055,"-4,779.0359 ns",13.00,1.798,2.000,-0.1119,99,*,No,0.0000,"8,576 B"
'PerformAction :Record',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Ref Type,Collections",256,"13,569,725.1116 ns","81,060.5699 ns","71,858.0839 ns","19,204.8807 ns","13,564,465.6250 ns","13,431,456.2500 ns","13,531,204.6875 ns","13,617,471.8750 ns","13,687,581.2500 ns",73.693,"-9,595.4404 ns",14.00,2.212,2.000,0.0222,100,*,No,0.0000,"8,507 B"
'PerformAction :Record',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Ref Type,Collections",512,"27,065,775.5208 ns","107,074.2982 ns","83,596.5690 ns","24,132.2508 ns","27,096,764.0625 ns","26,901,928.1250 ns","27,031,594.5312 ns","27,104,977.3438 ns","27,181,662.5000 ns",36.947,"-12,060.1254 ns",12.00,2.199,2.000,-0.5536,101,*,No,0.0000,"8,522 B"
'PerformAction :Record',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Ref Type,Collections",1024,"56,052,369.0476 ns","810,543.4927 ns","718,525.6943 ns","192,034.0694 ns","55,827,383.3333 ns","55,198,000.0000 ns","55,686,883.3333 ns","56,309,383.3333 ns","57,663,666.6667 ns",17.840,"-96,010.0347 ns",14.00,2.589,2.000,0.8936,102,*,No,0.0000,"8,528 B"
'PerformAction :Record',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Ref Type,Collections",2048,"112,310,800.0000 ns","2,047,268.2283 ns","1,814,849.9599 ns","485,039.0542 ns","112,187,500.0000 ns","109,138,600.0000 ns","111,512,600.0000 ns","113,119,225.0000 ns","115,565,500.0000 ns",8.904,"-242,512.5271 ns",14.00,2.270,2.000,0.2056,103,*,No,0.0000,NA
'PerformAction :Record',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Ref Type,Collections",4096,"226,733,266.6667 ns","4,452,034.0617 ns","4,763,626.5712 ns","1,122,797.5505 ns","226,045,950.0000 ns","221,499,600.0000 ns","222,704,150.0000 ns","228,698,025.0000 ns","237,014,400.0000 ns",4.410,"-561,389.7753 ns",18.00,2.261,2.000,0.7374,104,*,No,0.0000,NA
'PerformAction :Record',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Ref Type,Collections",8192,"450,107,973.3333 ns","4,187,594.4280 ns","3,917,078.4279 ns","1,011,385.3011 ns","449,457,000.0000 ns","444,397,900.0000 ns","447,667,850.0000 ns","452,408,950.0000 ns","457,405,500.0000 ns",2.222,"-505,685.1506 ns",15.00,1.927,2.000,0.4422,105,*,No,0.0000,NA
'PerformAction :Ref (Comparison)',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Ref Type,**FOR COMPARISON**,Collections",64,"3,046.6432 ns",19.0680 ns,16.9033 ns,4.5176 ns,"3,043.1124 ns","3,023.6824 ns","3,035.9711 ns","3,056.8237 ns","3,080.7083 ns","328,230.096",4.7412 ns,14.00,2.005,2.000,0.4711,50,*,No,0.0000,"5,089 B"
'PerformAction :Ref (Comparison)',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Ref Type,**FOR COMPARISON**,Collections",128,"6,311.9420 ns",34.6146 ns,32.3785 ns,8.3601 ns,"6,314.1029 ns","6,244.9478 ns","6,295.7130 ns","6,331.0234 ns","6,364.3303 ns","158,429.845",3.3200 ns,15.00,2.262,2.000,-0.3261,58,*,No,0.0000,"5,080 B"
'PerformAction :Ref (Comparison)',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Ref Type,**FOR COMPARISON**,Collections",256,"12,266.7268 ns",141.1773 ns,132.0574 ns,34.0971 ns,"12,277.8854 ns","12,069.6945 ns","12,178.7537 ns","12,332.6675 ns","12,554.1214 ns","81,521.340",-9.5485 ns,15.00,2.442,2.000,0.1441,65,*,No,0.0000,"5,111 B"
'PerformAction :Ref (Comparison)',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Ref Type,**FOR COMPARISON**,Collections",512,"28,529.5870 ns",324.0268 ns,303.0949 ns,78.2588 ns,"28,571.6766 ns","27,946.6797 ns","28,363.1607 ns","28,738.0951 ns","29,006.4514 ns","35,051.331",-31.6294 ns,15.00,2.200,2.000,-0.4465,72,*,No,0.0000,"5,192 B"
'PerformAction :Ref (Comparison)',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Ref Type,**FOR COMPARISON**,Collections",1024,"64,924.2745 ns",496.9755 ns,464.8712 ns,120.0292 ns,"64,864.9109 ns","64,109.3079 ns","64,619.0491 ns","65,255.4077 ns","65,763.2629 ns","15,402.559",-52.5146 ns,15.00,1.962,2.000,0.0046,80,*,No,0.0000,"5,102 B"
'PerformAction :Ref (Comparison)',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Ref Type,**FOR COMPARISON**,Collections",2048,"128,886.8311 ns",882.5163 ns,825.5063 ns,213.1448 ns,"128,801.2939 ns","127,414.5020 ns","128,380.9814 ns","129,366.2109 ns","130,838.8672 ns","7,758.745",-99.0724 ns,15.00,3.054,2.000,0.4061,85,*,No,0.0000,"5,197 B"
'PerformAction :Ref (Comparison)',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Ref Type,**FOR COMPARISON**,Collections",4096,"320,493.8664 ns","3,194.1380 ns","2,667.2499 ns",739.7620 ns,"321,253.5156 ns","313,748.4863 ns","320,496.1426 ns","322,184.3262 ns","323,138.2324 ns","3,120.185",-363.3810 ns,13.00,3.837,2.000,-1.4175,90,*,No,0.0000,"5,132 B"
'PerformAction :Ref (Comparison)',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Ref Type,**FOR COMPARISON**,Collections",8192,"652,595.3548 ns","11,902.8009 ns","11,133.8874 ns","2,874.7574 ns","652,885.3027 ns","633,329.5410 ns","650,357.4219 ns","659,019.9219 ns","669,535.1074 ns","1,532.343","-1,429.8787 ns",15.00,2.109,2.000,-0.4270,94,*,No,0.0000,"5,000 B"
'PerformAction :Ref',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Ref Type,Collections",64,"3,505.8923 ns",21.5741 ns,19.1249 ns,5.1113 ns,"3,505.2252 ns","3,470.1283 ns","3,493.6914 ns","3,520.1671 ns","3,534.6649 ns","285,234.086",4.4443 ns,14.00,1.878,2.000,-0.1310,51,*,No,0.0000,"1,759 B"
'PerformAction :Ref',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Ref Type,Collections",128,"7,137.1320 ns",40.7475 ns,38.1152 ns,9.8413 ns,"7,125.4623 ns","7,087.9105 ns","7,111.1073 ns","7,160.6537 ns","7,220.9534 ns","140,112.304",2.5793 ns,15.00,2.472,2.000,0.7786,60,*,No,0.0000,"1,770 B"
'PerformAction :Ref',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Ref Type,Collections",256,"14,434.2202 ns",77.8850 ns,72.8537 ns,18.8107 ns,"14,428.8742 ns","14,339.0457 ns","14,367.4240 ns","14,489.4653 ns","14,550.2518 ns","69,279.808",-1.9054 ns,15.00,1.529,2.000,0.0513,66,*,No,0.0000,"1,759 B"
'PerformAction :Ref',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Ref Type,Collections",512,"32,568.8344 ns",194.8841 ns,182.2947 ns,47.0683 ns,"32,614.1083 ns","32,295.5414 ns","32,411.9476 ns","32,706.2073 ns","32,807.8766 ns","30,704.200",-16.0341 ns,15.00,1.480,2.000,-0.1551,73,*,No,0.0000,"1,759 B"
'PerformAction :Ref',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Ref Type,Collections",1024,"71,601.7643 ns",382.1797 ns,357.4911 ns,92.3038 ns,"71,584.7900 ns","71,036.5356 ns","71,369.8853 ns","71,795.6604 ns","72,307.7759 ns","13,966.136",-38.6519 ns,15.00,2.144,2.000,0.2810,80,*,No,0.0000,"1,759 B"
'PerformAction :Ref',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Ref Type,Collections",2048,"138,555.6112 ns","1,156.7929 ns","1,082.0648 ns",279.3879 ns,"138,285.9253 ns","137,124.3286 ns","137,739.2578 ns","139,178.9307 ns","140,650.3052 ns","7,217.319",-132.1940 ns,15.00,1.982,2.000,0.5495,85,*,No,0.0000,"1,770 B"
'PerformAction :Ref',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Ref Type,Collections",4096,"339,925.6380 ns","5,894.2393 ns","5,513.4751 ns","1,423.5732 ns","341,973.0957 ns","326,179.1016 ns","340,575.7812 ns","342,700.4395 ns","343,310.8887 ns","2,941.820",-704.2866 ns,15.00,4.662,2.000,-1.8277,90,*,No,0.0000,"1,757 B"
'PerformAction :Ref',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Ref Type,Collections",8192,"676,108.0827 ns","7,114.8777 ns","6,655.2610 ns","1,718.3810 ns","678,696.9238 ns","661,620.2637 ns","673,408.4961 ns","680,506.4453 ns","682,687.8418 ns","1,479.053",-851.6905 ns,15.00,2.430,2.000,-0.9925,94,*,No,0.0000,"1,748 B"
'PerformAction :Val (Comparison)',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Value Type,**FOR COMPARISON**,Collections",64,"2,958.1465 ns",23.5972 ns,22.0729 ns,5.6992 ns,"2,955.7991 ns","2,926.5915 ns","2,937.8248 ns","2,976.5148 ns","2,996.8575 ns","338,049.523",4.6504 ns,15.00,1.558,2.000,0.1274,50,*,No,0.0000,"5,178 B"
'PerformAction :Val (Comparison)',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Value Type,**FOR COMPARISON**,Collections",128,"5,933.9960 ns",64.0330 ns,59.8965 ns,15.4652 ns,"5,938.1470 ns","5,821.0510 ns","5,914.9345 ns","5,966.3441 ns","6,042.5148 ns","168,520.505",-0.2326 ns,15.00,2.298,2.000,-0.1836,57,*,No,0.0000,"5,195 B"
'PerformAction :Val (Comparison)',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Value Type,**FOR COMPARISON**,Collections",256,"12,150.4359 ns",86.5912 ns,76.7609 ns,20.5152 ns,"12,140.9859 ns","12,005.6450 ns","12,119.9108 ns","12,213.0310 ns","12,263.7550 ns","82,301.574",-3.2576 ns,14.00,2.123,2.000,-0.1815,65,*,No,0.0000,"5,111 B"
'PerformAction :Val (Comparison)',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Value Type,**FOR COMPARISON**,Collections",512,"27,239.4605 ns",199.5487 ns,176.8947 ns,47.2771 ns,"27,270.5780 ns","26,882.8171 ns","27,174.7368 ns","27,331.2393 ns","27,559.1263 ns","36,711.447",-16.6386 ns,14.00,2.501,2.000,-0.3701,71,*,No,0.0000,"5,188 B"
